date,sku,produit,categorie,ville,marche,source,methode,prix,devise,marque,origine,rupture,promo,promo_detail,paiement_momo
2026-09-01,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,6030,XAF,Dangote,,0,0,,0
2026-09-01,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5770,XAF,Dangote,,0,0,,0
2026-09-01,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Jumia Cameroun,scrape,189800,XAF,Hisense,Chine,0,1,remise MoMo -5%,0
2026-09-01,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,192500,XAF,Hisense,Chine,0,1,,1
2026-09-01,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,190300,XAF,Hisense,Chine,0,0,,1
2026-09-01,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,57200,XAF,Tecno,,0,0,,1
2026-09-01,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,57800,XAF,Tecno,,0,0,,0
2026-09-01,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,56300,XAF,Tecno,,0,0,,0
2026-09-01,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,57800,XAF,Tecno,,0,0,,1
2026-09-02,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,32500,XAF,Mémé,,0,0,,0
2026-09-02,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,32800,XAF,Mémé,,0,0,,0
2026-09-02,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,31700,XAF,Mémé,,0,0,,0
2026-09-02,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1740,XAF,Mayor,,0,0,,0
2026-09-02,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1710,XAF,Mayor,,1,0,,0
2026-09-02,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1780,XAF,Mayor,,0,0,,0
2026-09-02,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,940,XAF,,,0,0,,1
2026-09-02,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,950,XAF,,,0,0,,0
2026-09-02,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,950,XAF,,,0,0,,0
2026-09-02,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Relevés terrain Kobo,terrain,5570,XAF,Dangote,,0,0,,1
2026-09-02,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Jumia Cameroun,scrape,5550,XAF,Dangote,,0,0,,1
2026-09-02,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,CoinAfrique,scrape,192100,XAF,Hisense,Chine,0,0,,1
2026-09-02,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,191000,XAF,Hisense,Chine,0,0,,1
2026-09-02,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,195200,XAF,Hisense,Chine,0,0,,0
2026-09-02,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,CoinAfrique,scrape,202300,XAF,Hisense,Chine,0,0,,1
2026-09-02,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,57100,XAF,Tecno,,0,0,,1
2026-09-02,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,57500,XAF,Tecno,,0,0,,0
2026-09-02,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,CoinAfrique,scrape,59000,XAF,Tecno,,0,1,remise MoMo -5%,1
2026-09-03,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,32200,XAF,Mémé,,0,0,,1
2026-09-03,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,31300,XAF,Mémé,,0,0,,0
2026-09-03,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,32600,XAF,Mémé,,0,0,,0
2026-09-03,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,1750,XAF,Mayor,,0,0,,0
2026-09-03,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,1820,XAF,Mayor,,0,0,,1
2026-09-03,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,1750,XAF,Mayor,,0,0,,1
2026-09-03,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,950,XAF,,,0,0,,1
2026-09-03,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,950,XAF,,,0,0,,1
2026-09-03,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5800,XAF,Dangote,,0,0,,0
2026-09-03,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,6000,XAF,Dangote,,0,0,,1
2026-09-03,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5800,XAF,Dangote,,0,1,,1
2026-09-03,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,CoinAfrique,scrape,189400,XAF,Hisense,Chine,0,0,,1
2026-09-03,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,CoinAfrique,scrape,192900,XAF,Hisense,Chine,0,0,,0
2026-09-03,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,195400,XAF,Hisense,Chine,0,0,,0
2026-09-03,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Jumia Cameroun,scrape,58300,XAF,Tecno,,0,0,,1
2026-09-03,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,55700,XAF,Tecno,,0,0,,1
2026-09-03,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,57800,XAF,Tecno,,0,0,,1
2026-09-03,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,56500,XAF,Tecno,,0,0,,0
2026-09-04,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,33100,XAF,Mémé,,0,0,,1
2026-09-04,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,33300,XAF,Mémé,,0,0,,1
2026-09-04,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,32500,XAF,Mémé,,0,0,,0
2026-09-04,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,1770,XAF,Mayor,,0,0,,0
2026-09-04,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1760,XAF,Mayor,,0,0,,0
2026-09-04,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,1760,XAF,Mayor,,1,0,,1
2026-09-04,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,920,XAF,,,0,0,,0
2026-09-04,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,1
2026-09-04,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,920,XAF,,,0,0,,0
2026-09-04,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,930,XAF,,,0,0,,1
2026-09-04,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5900,XAF,Dangote,,0,0,,0
2026-09-04,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5890,XAF,Dangote,,0,0,,0
2026-09-04,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Jumia Cameroun,scrape,195000,XAF,Hisense,Chine,0,0,,0
2026-09-04,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,191900,XAF,Hisense,Chine,1,0,,0
2026-09-04,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,56800,XAF,Tecno,,0,0,,1
2026-09-04,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,55700,XAF,Tecno,,0,0,,0
2026-09-05,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,31900,XAF,Mémé,,0,0,,0
2026-09-05,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,33300,XAF,Mémé,,0,0,,1
2026-09-05,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,32100,XAF,Mémé,,0,0,,1
2026-09-05,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,1750,XAF,Mayor,,1,0,,1
2026-09-05,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,1730,XAF,Mayor,,0,1,remise MoMo -5%,1
2026-09-05,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,940,XAF,,,0,0,,1
2026-09-05,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,910,XAF,,,0,0,,1
2026-09-05,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,940,XAF,,,0,0,,1
2026-09-05,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5870,XAF,Dangote,,0,0,,1
2026-09-05,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Jumia Cameroun,scrape,5700,XAF,Dangote,,0,0,,1
2026-09-05,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,56300,XAF,Tecno,,0,0,,0
2026-09-05,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,57000,XAF,Tecno,,0,0,,0
2026-09-05,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,57200,XAF,Tecno,,0,0,,0
2026-09-06,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,31800,XAF,Mémé,,0,0,,1
2026-09-06,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,32800,XAF,Mémé,,0,0,,0
2026-09-06,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,1760,XAF,Mayor,,0,0,,0
2026-09-06,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,1740,XAF,Mayor,,0,0,,0
2026-09-06,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,1720,XAF,Mayor,,0,0,,0
2026-09-06,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,0
2026-09-06,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Jumia Cameroun,scrape,5840,XAF,Dangote,,0,0,,1
2026-09-06,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5940,XAF,Dangote,,0,0,,0
2026-09-06,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,CoinAfrique,scrape,5730,XAF,Dangote,,0,0,,1
2026-09-06,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,196200,XAF,Hisense,Chine,0,0,,0
2026-09-06,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,194900,XAF,Hisense,Chine,0,0,,0
2026-09-06,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,190400,XAF,Hisense,Chine,0,0,,0
2026-09-06,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Jumia Cameroun,scrape,55200,XAF,Tecno,,0,0,,0
2026-09-06,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,57700,XAF,Tecno,,0,0,,1
2026-09-06,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,56300,XAF,Tecno,,0,0,,1
2026-09-07,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,33600,XAF,Mémé,,0,0,,0
2026-09-07,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,1770,XAF,Mayor,,0,0,,0
2026-09-07,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,1710,XAF,Mayor,,0,0,,0
2026-09-07,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,930,XAF,,,0,0,,0
2026-09-07,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,960,XAF,,,0,0,,0
2026-09-07,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Jumia Cameroun,scrape,5670,XAF,Dangote,,0,0,,1
2026-09-07,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5780,XAF,Dangote,,0,0,,0
2026-09-07,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,188800,XAF,Hisense,Chine,0,0,,0
2026-09-07,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,194900,XAF,Hisense,Chine,0,1,,0
2026-09-07,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,CoinAfrique,scrape,192800,XAF,Hisense,Chine,0,0,,0
2026-09-07,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Jumia Cameroun,scrape,56100,XAF,Tecno,,0,0,,1
2026-09-07,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,57000,XAF,Tecno,,0,0,,1
